2020-05-10,AP,9
2020-05-11,AP,15
2020-05-12,AP,5
2020-05-13,AP,9
2020-05-14,AP,6
2020-05-15,AP,12
2020-05-16,AP,11
2020-05-17,AP,15
2020-05-18,AP,11
2020-05-19,AP,12
2020-05-20,AP,14
2020-05-21,AP,6
2020-05-22,AP,13
2020-05-23,AP,9
2020-05-24,AP,15
2020-05-25,AP,11
2020-05-26,AP,10
2020-05-27,AP,11
2020-05-28,AP,11
2020-05-29,AP,9
2020-05-30,AP,13
2020-05-31,AP,8
2020-06-01,AP,7
2020-06-02,AP,9
2020-06-03,AP,8
2020-06-04,AP,16
2020-06-05,AP,8
2020-06-06,AP,17
2020-06-07,AP,1
2020-06-08,AP,8
2020-06-09,AP,8
2020-06-10,AP,8
2020-06-11,AP,6
2020-06-12,AP,4
2020-06-13,AP,3
2020-06-14,AP,5
2020-06-15,AP,6
2020-06-16,AP,7
2020-06-17,AP,4
2020-06-18,AP,5
2020-06-19,AP,9
2020-06-20,AP,4
2020-06-21,AP,4
2020-06-22,AP,2
2020-06-23,AP,2
2020-06-24,AP,4
2020-06-25,AP,8
2020-06-26,AP,2
2020-06-27,AP,4
2020-06-28,AP,7
2020-06-29,AP,3
2020-06-30,AP,
2020-07-01,AP,3
2020-07-02,AP,
2020-07-03,AP,
2020-07-04,AP,2
2020-07-05,AP,2
2020-07-06,AP,1
2020-07-07,AP,6
2020-07-08,AP,3
2020-07-09,AP,
2020-07-10,AP,1
2020-07-11,AP,2
2020-07-12,AP,3
2020-07-13,AP,3
2020-07-14,AP,3
2020-07-15,AP,5
2020-07-16,AP,
2020-07-17,AP,3
2020-07-18,AP,1
2020-07-19,AP,2
2020-07-20,AP,2
2020-07-21,AP,1
2020-07-22,AP,1
2020-07-23,AP,
2020-07-24,AP,2
2020-07-25,AP,
2020-07-26,AP,1
2020-07-27,AP,1
2020-07-28,AP,
2020-07-29,AP,
2020-07-30,AP,2
2020-07-31,AP,4
2020-08-01,AP,
2020-08-02,AP,
2020-08-03,AP,
2020-08-04,AP,1
2020-08-05,AP,
2020-08-06,AP,1
2020-08-07,AP,1
2020-08-08,AP,
2020-08-09,AP,
2020-08-10,AP,
2020-08-11,AP,
2020-08-12,AP,
2020-08-13,AP,
2020-08-14,AP,
2020-08-15,AP,1
2020-08-16,AP,1
2020-08-17,AP,
2020-08-18,AP,2
2020-08-19,AP,1
2020-08-20,AP,
2020-08-21,AP,
2020-08-22,AP,2
2020-08-23,AP,
2020-08-24,AP,
2020-08-25,AP,
2020-08-26,AP,
2020-08-27,AP,1
2020-08-28,AP,
2020-08-29,AP,
2020-08-30,AP,
2020-08-31,AP,
2020-09-01,AP,
2020-09-02,AP,1
2020-09-03,AP,
2020-09-04,AP,
2020-09-05,AP,
2020-09-06,AP,
2020-09-07,AP,
2020-09-08,AP,
2020-09-09,AP,
2020-09-10,AP,
2020-09-11,AP,
2020-09-12,AP,
2020-09-13,AP,
2020-09-14,AP,
2020-09-15,AP,
2020-09-16,AP,
2020-09-17,AP,
2020-09-18,AP,
2020-09-19,AP,
2020-09-20,AP,
2020-09-21,AP,
2020-09-22,AP,
2020-09-23,AP,
2020-09-24,AP,
2020-09-25,AP,
2020-09-26,AP,
2020-09-27,AP,
2020-09-28,AP,
2020-09-29,AP,
2020-09-30,AP,
2020-10-01,AP,
2020-10-02,AP,
2020-10-03,AP,
2020-10-04,AP,
2020-10-05,AP,
2020-10-06,AP,
2020-10-07,AP,
2020-10-08,AP,
2020-10-09,AP,
2020-10-10,AP,
2020-10-11,AP,
2020-10-12,AP,
2020-10-13,AP,
2020-10-14,AP,
2020-10-15,AP,
2020-10-16,AP,
2020-10-17,AP,
2020-10-18,AP,
2020-10-19,AP,
2020-10-20,AP,
2020-10-21,AP,
2020-10-22,AP,
2020-10-23,AP,
2020-10-24,AP,
2020-10-25,AP,
2020-10-26,AP,
2020-10-27,AP,
2020-10-28,AP,
2020-10-29,AP,
2020-10-30,AP,
2020-10-31,AP,
2020-11-01,AP,
2020-11-02,AP,
2020-11-03,AP,
2020-11-04,AP,
2020-11-05,AP,
2020-11-06,AP,
2020-11-07,AP,
2020-11-08,AP,
2020-11-09,AP,
2020-11-10,AP,
2020-11-11,AP,
2020-11-12,AP,
2020-11-13,AP,
2020-11-14,AP,
2020-11-15,AP,
2020-11-16,AP,
2020-11-17,AP,
2020-11-18,AP,
2020-11-19,AP,
2020-11-20,AP,
2020-11-21,AP,
2020-11-22,AP,
2020-11-23,AP,
2020-11-24,AP,
2020-11-25,AP,
2020-11-26,AP,
2020-11-27,AP,
2020-11-28,AP,
2020-11-29,AP,
2020-11-30,AP,
2020-12-01,AP,
2020-12-02,AP,
2020-12-03,AP,
2020-12-04,AP,
2020-12-05,AP,
2020-12-06,AP,
2020-12-07,AP,
2020-12-08,AP,
2020-12-09,AP,
2020-12-10,AP,
2020-12-11,AP,
2020-12-12,AP,
2020-12-13,AP,
2020-12-14,AP,
2020-12-15,AP,
2020-12-16,AP,
2020-12-17,AP,
2020-12-18,AP,
2020-12-19,AP,
2020-12-20,AP,
2020-12-21,AP,
2020-12-22,AP,
2020-12-23,AP,
2020-12-24,AP,
2020-12-25,AP,
2020-12-26,AP,
2020-12-27,AP,
2020-12-28,AP,
2020-12-29,AP,
2020-12-30,AP,
2020-12-31,AP,
2020-01-01,BA,
2020-01-02,BA,
2020-01-03,BA,
2020-01-04,BA,
2020-01-05,BA,
2020-01-06,BA,
2020-01-07,BA,
2020-01-08,BA,
2020-01-09,BA,
2020-01-10,BA,
2020-01-11,BA,
2020-01-12,BA,
2020-01-13,BA,
2020-01-14,BA,
2020-01-15,BA,
2020-01-16,BA,
2020-01-17,BA,
2020-01-18,BA,
2020-01-19,BA,
2020-01-20,BA,
2020-01-21,BA,
2020-01-22,BA,
2020-01-23,BA,
2020-01-24,BA,
2020-01-25,BA,
2020-01-26,BA,
2020-01-27,BA,
2020-01-28,BA,
2020-01-29,BA,
2020-01-30,BA,
2020-01-31,BA,
2020-02-01,BA,
2020-02-02,BA,
2020-02-03,BA,
2020-02-04,BA,
2020-02-05,BA,
2020-02-06,BA,
2020-02-07,BA,
2020-02-08,BA,
2020-02-09,BA,
2020-02-10,BA,
2020-02-11,BA,
2020-02-12,BA,
2020-02-13,BA,
2020-02-14,BA,
2020-02-15,BA,
2020-02-16,BA,
2020-02-17,BA,
2020-02-18,BA,
2020-02-19,BA,
2020-02-20,BA,
2020-02-21,BA,
2020-02-22,BA,
2020-02-23,BA,
2020-02-24,BA,
2020-02-25,BA,
2020-02-26,BA,
2020-02-27,BA,
2020-02-28,BA,
2020-02-29,BA,
2020-03-01,BA,
2020-03-02,BA,
2020-03-03,BA,
2020-03-04,BA,
2020-03-05,BA,
2020-03-06,BA,
2020-03-07,BA,
2020-03-08,BA,
2020-03-09,BA,
2020-03-10,BA,
2020-03-11,BA,
2020-03-12,BA,
2020-03-13,BA,
2020-03-14,BA,
2020-03-15,BA,
2020-03-16,BA,
2020-03-17,BA,
2020-03-18,BA,
2020-03-19,BA,1
2020-03-20,BA,1
2020-03-21,BA,
2020-03-22,BA,
2020-03-23,BA,
2020-03-24,BA,
2020-03-25,BA,2
2020-03-26,BA,1
2020-03-27,BA,1
2020-03-28,BA,2
2020-03-29,BA,
2020-03-30,BA,1
2020-03-31,BA,
2020-04-01,BA,2
2020-04-02,BA,3
2020-04-03,BA,2
2020-04-04,BA,
2020-04-05,BA,
2020-04-06,BA,1
2020-04-07,BA,1
2020-04-08,BA,1
2020-04-09,BA,1
2020-04-10,BA,1
2020-04-11,BA,3
2020-04-12,BA,1
2020-04-13,BA,3
2020-04-14,BA,2
2020-04-15,BA,5
2020-04-16,BA,3
2020-04-17,BA,2
2020-04-18,BA,4
2020-04-19,BA,9
2020-04-20,BA,3
2020-04-21,BA,7
2020-04-22,BA,7
2020-04-23,BA,5
2020-04-24,BA,7
2020-04-25,BA,7
2020-04-26,BA,2
2020-04-27,BA,8
2020-04-28,BA,10
2020-04-29,BA,4
2020-04-30,BA,13
2020-05-01,BA,6
2020-05-02,BA,13
2020-05-03,BA,15
2020-05-04,BA,16
2020-05-05,BA,11
2020-05-06,BA,12
2020-05-07,BA,13
2020-05-08,BA,20
2020-05-09,BA,20
2020-05-10,BA,14
2020-05-11,BA,13
2020-05-12,BA,24
2020-05-13,BA,18
2020-05-14,BA,30
2020-05-15,BA,23
2020-05-16,BA,30
2020-05-17,BA,32
2020-05-18,BA,26
2020-05-19,BA,31
2020-05-20,BA,38
2020-05-21,BA,36
2020-05-22,BA,35
2020-05-23,BA,37
2020-05-24,BA,44
2020-05-25,BA,27
2020-05-26,BA,44
2020-05-27,BA,45
2020-05-28,BA,38
2020-05-29,BA,48
2020-05-30,BA,53
2020-05-31,BA,39
2020-06-01,BA,40
2020-06-02,BA,53
2020-06-03,BA,40
2020-06-04,BA,51
2020-06-05,BA,54
2020-06-06,BA,53
2020-06-07,BA,44
2020-06-08,BA,53
2020-06-09,BA,45
2020-06-10,BA,50
2020-06-11,BA,55
2020-06-12,BA,58
2020-06-13,BA,57
2020-06-14,BA,54
2020-06-15,BA,59
2020-06-16,BA,49
2020-06-17,BA,49
2020-06-18,BA,57
2020-06-19,BA,51
2020-06-20,BA,60
2020-06-21,BA,50
2020-06-22,BA,55
2020-06-23,BA,56
2020-06-24,BA,53
2020-06-25,BA,55
2020-06-26,BA,44
2020-06-27,BA,45
2020-06-28,BA,55
2020-06-29,BA,60
2020-06-30,BA,60
2020-07-01,BA,54
2020-07-02,BA,47
2020-07-03,BA,61
2020-07-04,BA,52
2020-07-05,BA,52
2020-07-06,BA,48
2020-07-07,BA,66
2020-07-08,BA,59
2020-07-09,BA,46
2020-07-10,BA,53
2020-07-11,BA,59
2020-07-12,BA,72
2020-07-13,BA,65
2020-07-14,BA,66
2020-07-15,BA,65
2020-07-16,BA,51
2020-07-17,BA,70
2020-07-18,BA,64
2020-07-19,BA,54
2020-07-20,BA,68
2020-07-21,BA,64
2020-07-22,BA,53
2020-07-23,BA,58
2020-07-24,BA,41
2020-07-25,BA,48
2020-07-26,BA,50
2020-07-27,BA,47
2020-07-28,BA,56
2020-07-29,BA,59
2020-07-30,BA,51
2020-07-31,BA,48
2020-08-01,BA,56
2020-08-02,BA,47
2020-08-03,BA,51
2020-08-04,BA,44
2020-08-05,BA,55
2020-08-06,BA,55
2020-08-07,BA,33
2020-08-08,BA,52
2020-08-09,BA,40
2020-08-10,BA,38
2020-08-11,BA,34
2020-08-12,BA,47
2020-08-13,BA,31
2020-08-14,BA,42
2020-08-15,BA,56
2020-08-16,BA,52
2020-08-17,BA,38
2020-08-18,BA,26
2020-08-19,BA,39
2020-08-20,BA,42
2020-08-21,BA,34
2020-08-22,BA,34
2020-08-23,BA,28
2020-08-24,BA,22
2020-08-25,BA,32
2020-08-26,BA,32
2020-08-27,BA,30
2020-08-28,BA,20
2020-08-29,BA,31
2020-08-30,BA,25
2020-08-31,BA,29
2020-09-01,BA,25
2020-09-02,BA,17
2020-09-03,BA,16
2020-09-04,BA,18
2020-09-05,BA,16
2020-09-06,BA,23
2020-09-07,BA,20
2020-09-08,BA,17
2020-09-09,BA,15
2020-09-10,BA,11
2020-09-11,BA,5
2020-09-12,BA,2
2020-09-13,BA,1
2020-09-14,BA,
2020-09-15,BA,
2020-09-16,BA,
2020-09-17,BA,
2020-09-18,BA,
2020-09-19,BA,
2020-09-20,BA,
2020-09-21,BA,
2020-09-22,BA,
2020-09-23,BA,
2020-09-24,BA,
2020-09-25,BA,
2020-09-26,BA,
2020-09-27,BA,
2020-09-28,BA,
2020-09-29,BA,
2020-09-30,BA,
2020-10-01,BA,
2020-10-02,BA,
2020-10-03,BA,
2020-10-04,BA,
2020-10-05,BA,
2020-10-06,BA,
2020-10-07,BA,
2020-10-08,BA,
2020-10-09,BA,
2020-10-10,BA,
2020-10-11,BA,
2020-10-12,BA,
2020-10-13,BA,
2020-10-14,BA,
2020-10-15,BA,
2020-10-16,BA,
2020-10-17,BA,
2020-10-18,BA,
2020-10-19,BA,
2020-10-20,BA,
2020-10-21,BA,
2020-10-22,BA,
2020-10-23,BA,
2020-10-24,BA,
2020-10-25,BA,
2020-10-26,BA,
2020-10-27,BA,
2020-10-28,BA,
2020-10-29,BA,
2020-10-30,BA,
2020-10-31,BA,
2020-11-01,BA,
2020-11-02,BA,
2020-11-03,BA,
2020-11-04,BA,
2020-11-05,BA,
2020-11-06,BA,
2020-11-07,BA,
2020-11-08,BA,
2020-11-09,BA,
2020-11-10,BA,
2020-11-11,BA,
2020-11-12,BA,
2020-11-13,BA,
2020-11-14,BA,
2020-11-15,BA,
2020-11-16,BA,
2020-11-17,BA,
2020-11-18,BA,
2020-11-19,BA,
2020-11-20,BA,
2020-11-21,BA,
2020-11-22,BA,
2020-11-23,BA,
2020-11-24,BA,
2020-11-25,BA,
2020-11-26,BA,
2020-11-27,BA,
2020-11-28,BA,
2020-11-29,BA,
2020-11-30,BA,
2020-12-01,BA,
2020-12-02,BA,
2020-12-03,BA,
2020-12-04,BA,
2020-12-05,BA,
2020-12-06,BA,
2020-12-07,BA,
2020-12-08,BA,
2020-12-09,BA,
2020-12-10,BA,
2020-12-11,BA,
2020-12-12,BA,
2020-12-13,BA,
2020-12-14,BA,
2020-12-15,BA,
2020-12-16,BA,
2020-12-17,BA,
2020-12-18,BA,
2020-12-19,BA,
2020-12-20,BA,
2020-12-21,BA,
2020-12-22,BA,
2020-12-23,BA,
2020-12-24,BA,
2020-12-25,BA,
2020-12-26,BA,
2020-12-27,BA,
2020-12-28,BA,
2020-12-29,BA,
2020-12-30,BA,
2020-12-31,BA,
2020-01-01,CE,
2020-01-02,CE,
2020-01-03,CE,
2020-01-04,CE,
2020-01-05,CE,
2020-01-06,CE,
2020-01-07,CE,
2020-01-08,CE,
2020-01-09,CE,
2020-01-10,CE,
2020-01-11,CE,
2020-01-12,CE,
2020-01-13,CE,
2020-01-14,CE,
2020-01-15,CE,
2020-01-16,CE,
2020-01-17,CE,
2020-01-18,CE,
2020-01-19,CE,
2020-01-20,CE,
2020-01-21,CE,
2020-01-22,CE,
2020-01-23,CE,
2020-01-24,CE,
2020-01-25,CE,
2020-01-26,CE,
2020-01-27,CE,
2020-01-28,CE,
2020-01-29,CE,
2020-01-30,CE,
2020-01-31,CE,
2020-02-01,CE,
2020-02-02,CE,
2020-02-03,CE,
2020-02-04,CE,
2020-02-05,CE,
2020-02-06,CE,
2020-02-07,CE,
2020-02-08,CE,
2020-02-09,CE,
2020-02-10,CE,
2020-02-11,CE,
2020-02-12,CE,
2020-02-13,CE,
2020-02-14,CE,
2020-02-15,CE,
2020-02-16,CE,
2020-02-17,CE,
2020-02-18,CE,
2020-02-19,CE,
2020-02-20,CE,
2020-02-21,CE,
2020-02-22,CE,
2020-02-23,CE,1
2020-02-24,CE,
2020-02-25,CE,
2020-02-26,CE,
2020-02-27,CE,
2020-02-28,CE,
2020-02-29,CE,
2020-03-01,CE,
2020-03-02,CE,
2020-03-03,CE,
2020-03-04,CE,
2020-03-05,CE,
2020-03-06,CE,
2020-03-07,CE,
2020-03-08,CE,
2020-03-09,CE,
2020-03-10,CE,
2020-03-11,CE,
2020-03-12,CE,
2020-03-13,CE,
2020-03-14,CE,
2020-03-15,CE,1
2020-03-16,CE,1
2020-03-17,CE,1
2020-03-18,CE,1
2020-03-19,CE,
2020-03-20,CE,
2020-03-21,CE,2
2020-03-22,CE,1
2020-03-23,CE,2
2020-03-24,CE,5
2020-03-25,CE,5
2020-03-26,CE,3
2020-03-27,CE,2
2020-03-28,CE,4
2020-03-29,CE,6
2020-03-30,CE,4
2020-03-31,CE,9
2020-04-01,CE,4
2020-04-02,CE,10
2020-04-03,CE,10
2020-04-04,CE,7
2020-04-05,CE,12
2020-04-06,CE,16
2020-04-07,CE,5
2020-04-08,CE,11
2020-04-09,CE,11
2020-04-10,CE,12
2020-04-11,CE,16
2020-04-12,CE,16
2020-04-13,CE,17
2020-04-14,CE,19
2020-04-15,CE,17
2020-04-16,CE,22
2020-04-17,CE,27
2020-04-18,CE,26
2020-04-19,CE,32
2020-04-20,CE,38
2020-04-21,CE,36
2020-04-22,CE,28
2020-04-23,CE,32
2020-04-24,CE,51
2020-04-25,CE,49
2020-04-26,CE,43
2020-04-27,CE,46
2020-04-28,CE,56
2020-04-29,CE,74
2020-04-30,CE,97
2020-05-01,CE,94
2020-05-02,CE,93
2020-05-03,CE,112
2020-05-04,CE,105
2020-05-05,CE,125
2020-05-06,CE,127
2020-05-07,CE,132
2020-05-08,CE,127
2020-05-09,CE,151
2020-05-10,CE,123
2020-05-11,CE,161
2020-05-12,CE,159
2020-05-13,CE,148
2020-05-14,CE,144
2020-05-15,CE,126
2020-05-16,CE,125
2020-05-17,CE,136
2020-05-18,CE,136
2020-05-19,CE,146
2020-05-20,CE,133
2020-05-21,CE,131
2020-05-22,CE,123
2020-05-23,CE,112
2020-05-24,CE,96
2020-05-25,CE,130
2020-05-26,CE,88
2020-05-27,CE,93
2020-05-28,CE,104
2020-05-29,CE,96
2020-05-30,CE,85
2020-05-31,CE,81
2020-06-01,CE,88
2020-06-02,CE,85
2020-06-03,CE,72
2020-06-04,CE,85
2020-06-05,CE,67
2020-06-06,CE,71
2020-06-07,CE,55
2020-06-08,CE,58
2020-06-09,CE,66
2020-06-10,CE,63
2020-06-11,CE,57
2020-06-12,CE,42
2020-06-13,CE,58
2020-06-14,CE,50
2020-06-15,CE,64
2020-06-16,CE,52
2020-06-17,CE,40
2020-06-18,CE,43
2020-06-19,CE,43
2020-06-20,CE,43
2020-06-21,CE,39
2020-06-22,CE,53
2020-06-23,CE,40
2020-06-24,CE,46
2020-06-25,CE,52
2020-06-26,CE,39
2020-06-27,CE,40
2020-06-28,CE,39
2020-06-29,CE,57
2020-06-30,CE,37
2020-07-01,CE,43
2020-07-02,CE,44
2020-07-03,CE,34
2020-07-04,CE,40
2020-07-05,CE,37
2020-07-06,CE,33
2020-07-07,CE,39
2020-07-08,CE,41
2020-07-09,CE,50
2020-07-10,CE,30
2020-07-11,CE,31
2020-07-12,CE,32
2020-07-13,CE,29
2020-07-14,CE,37
2020-07-15,CE,33
2020-07-16,CE,32
2020-07-17,CE,30
2020-07-18,CE,18
2020-07-19,CE,37
2020-07-20,CE,29
2020-07-21,CE,34
2020-07-22,CE,32
2020-07-23,CE,25
2020-07-24,CE,36
2020-07-25,CE,37
2020-07-26,CE,22
2020-07-27,CE,24
2020-07-28,CE,17
2020-07-29,CE,26
2020-07-30,CE,26
2020-07-31,CE,24
2020-08-01,CE,28
2020-08-02,CE,25
2020-08-03,CE,27
2020-08-04,CE,19
2020-08-05,CE,32
2020-08-06,CE,23
2020-08-07,CE,21
2020-08-08,CE,23
2020-08-09,CE,32
2020-08-10,CE,28
2020-08-11,CE,19
2020-08-12,CE,19
2020-08-13,CE,15
2020-08-14,CE,19
2020-08-15,CE,21
2020-08-16,CE,19
2020-08-17,CE,18
2020-08-18,CE,18
2020-08-19,CE,19
2020-08-20,CE,24
2020-08-21,CE,15
2020-08-22,CE,15
2020-08-23,CE,17
2020-08-24,CE,9
2020-08-25,CE,17
2020-08-26,CE,12
2020-08-27,CE,14
2020-08-28,CE,13
2020-08-29,CE,10
2020-08-30,CE,17
2020-08-31,CE,15
2020-09-01,CE,9
2020-09-02,CE,10
2020-09-03,CE,5
2020-09-04,CE,10
2020-09-05,CE,5
2020-09-06,CE,9
2020-09-07,CE,6
2020-09-08,CE,7
2020-09-09,CE,2
2020-09-10,CE,5
2020-09-11,CE,
2020-09-12,CE,
2020-09-13,CE,
2020-09-14,CE,
2020-09-15,CE,
2020-09-16,CE,
2020-09-17,CE,
2020-09-18,CE,
2020-09-19,CE,
2020-09-20,CE,
2020-09-21,CE,
2020-09-22,CE,
2020-09-23,CE,
2020-09-24,CE,
2020-09-25,CE,
2020-09-26,CE,
2020-09-27,CE,
2020-09-28,CE,
2020-09-29,CE,
2020-09-30,CE,
2020-10-01,CE,
2020-10-02,CE,
2020-10-03,CE,
2020-10-04,CE,
2020-10-05,CE,
2020-10-06,CE,
2020-10-07,CE,
2020-10-08,CE,
2020-10-09,CE,
2020-10-10,CE,
2020-10-11,CE,
2020-10-12,CE,
2020-10-13,CE,
2020-10-14,CE,
2020-10-15,CE,
2020-10-16,CE,
2020-10-17,CE,
2020-10-18,CE,
2020-10-19,CE,
2020-10-20,CE,
2020-10-21,CE,
2020-10-22,CE,
2020-10-23,CE,
2020-10-24,CE,
2020-10-25,CE,
2020-10-26,CE,
2020-10-27,CE,
2020-10-28,CE,
2020-10-29,CE,
2020-10-30,CE,
2020-10-31,CE,
2020-11-01,CE,
2020-11-02,CE,
2020-11-03,CE,
2020-11-04,CE,
2020-11-05,CE,
2020-11-06,CE,
2020-11-07,CE,
2020-11-08,CE,
2020-11-09,CE,
2020-11-10,CE,
2020-11-11,CE,
2020-11-12,CE,
2020-11-13,CE,
2020-11-14,CE,
2020-11-15,CE,
2020-11-16,CE,
2020-11-17,CE,
2020-11-18,CE,
2020-11-19,CE,
2020-11-20,CE,
2020-11-21,CE,
2020-11-22,CE,
2020-11-23,CE,
2020-11-24,CE,
2020-11-25,CE,
2020-11-26,CE,
2020-11-27,CE,
2020-11-28,CE,
2020-11-29,CE,
2020-11-30,CE,
2020-12-01,CE,
2020-12-02,CE,
2020-12-03,CE,
2020-12-04,CE,
2020-12-05,CE,
2020-12-06,CE,
2020-12-07,CE,
2020-12-08,CE,
2020-12-09,CE,
2020-12-10,CE,
2020-12-11,CE,
2020-12-12,CE,
2020-12-13,CE,
2020-12-14,CE,
2020-12-15,CE,
2020-12-16,CE,
2020-12-17,CE,
2020-12-18,CE,
2020-12-19,CE,
2020-12-20,CE,
2020-12-21,CE,
2020-12-22,CE,
2020-12-23,CE,
2020-12-24,CE,
2020-12-25,CE,
2020-12-26,CE,
2020-12-27,CE,
2020-12-28,CE,
2020-12-29,CE,
2020-12-30,CE,
2020-12-31,CE,
2020-01-01,DF,
2020-01-02,DF,
2020-01-03,DF,
2020-01-04,DF,
2020-01-05,DF,
2020-01-06,DF,
2020-01-07,DF,
2020-01-08,DF,
2020-01-09,DF,
2020-01-10,DF,
2020-01-11,DF,
2020-01-12,DF,
2020-01-13,DF,
2020-01-14,DF,
2020-01-15,DF,
2020-01-16,DF,
2020-01-17,DF,
2020-01-18,DF,
2020-01-19,DF,
2020-01-20,DF,
2020-01-21,DF,
2020-01-22,DF,
2020-01-23,DF,
2020-01-24,DF,
2020-01-25,DF,
2020-01-26,DF,
2020-01-27,DF,
2020-01-28,DF,
2020-01-29,DF,
2020-01-30,DF,
2020-01-31,DF,
2020-02-01,DF,
2020-02-02,DF,
2020-02-03,DF,
2020-02-04,DF,
2020-02-05,DF,
2020-02-06,DF,
2020-02-07,DF,
2020-02-08,DF,
2020-02-09,DF,
2020-02-10,DF,
2020-02-11,DF,
2020-02-12,DF,
2020-02-13,DF,
2020-02-14,DF,
2020-02-15,DF,
2020-02-16,DF,
2020-02-17,DF,
2020-02-18,DF,
2020-02-19,DF,
2020-02-20,DF,
2020-02-21,DF,
2020-02-22,DF,
2020-02-23,DF,
2020-02-24,DF,
2020-02-25,DF,
2020-02-26,DF,
2020-02-27,DF,
2020-02-28,DF,
2020-02-29,DF,
2020-03-01,DF,
2020-03-02,DF,
2020-03-03,DF,
2020-03-04,DF,
2020-03-05,DF,
2020-03-06,DF,
2020-03-07,DF,
2020-03-08,DF,
2020-03-09,DF,
2020-03-10,DF,
2020-03-11,DF,
2020-03-12,DF,
2020-03-13,DF,
2020-03-14,DF,
2020-03-15,DF,
2020-03-16,DF,
2020-03-17,DF,
2020-03-18,DF,
2020-03-19,DF,
2020-03-20,DF,
2020-03-21,DF,
2020-03-22,DF,
2020-03-23,DF,
2020-03-24,DF,1
2020-03-25,DF,
2020-03-26,DF,2
2020-03-27,DF,2
2020-03-28,DF,
2020-03-29,DF,2
2020-03-30,DF,2
2020-03-31,DF,4
2020-04-01,DF,1
2020-04-02,DF,3
2020-04-03,DF,2
2020-04-04,DF,4
2020-04-05,DF,3
2020-04-06,DF,
2020-04-07,DF,
2020-04-08,DF,1
2020-04-09,DF,1
2020-04-10,DF,
2020-04-11,DF,2
2020-04-12,DF,3
2020-04-13,DF,1
2020-04-14,DF,2
2020-04-15,DF,4
2020-04-16,DF,
2020-04-17,DF,3
2020-04-18,DF,1
2020-04-19,DF,
2020-04-20,DF,3
2020-04-21,DF,
2020-04-22,DF,2
2020-04-23,DF,
2020-04-24,DF,1
2020-04-25,DF,2
2020-04-26,DF,1
2020-04-27,DF,1
2020-04-28,DF,1
2020-04-29,DF,3
2020-04-30,DF,5
2020-05-01,DF,2
2020-05-02,DF,1
2020-05-03,DF,
2020-05-04,DF,2
2020-05-05,DF,
2020-05-06,DF,4
2020-05-07,DF,1
2020-05-08,DF,5
2020-05-09,DF,3
2020-05-10,DF,3
2020-05-11,DF,1
2020-05-12,DF,5
2020-05-13,DF,2
2020-05-14,DF,7
2020-05-15,DF,3
2020-05-16,DF,4
2020-05-17,DF,8
2020-05-18,DF,6
2020-05-19,DF,9
2020-05-20,DF,5
2020-05-21,DF,6
2020-05-22,DF,9
2020-05-23,DF,8
2020-05-24,DF,10
2020-05-25,DF,14
2020-05-26,DF,11
2020-05-27,DF,13
2020-05-28,DF,9
2020-05-29,DF,11
2020-05-30,DF,13
2020-05-31,DF,10
2020-06-01,DF,15
2020-06-02,DF,11
2020-06-03,DF,8
2020-06-04,DF,13
2020-06-05,DF,17
2020-06-06,DF,17
2020-06-07,DF,12
2020-06-08,DF,9
2020-06-09,DF,13
2020-06-10,DF,14
2020-06-11,DF,21
2020-06-12,DF,18
2020-06-13,DF,21
2020-06-14,DF,12
2020-06-15,DF,18
2020-06-16,DF,16
2020-06-17,DF,15
2020-06-18,DF,21
2020-06-19,DF,20
2020-06-20,DF,30
2020-06-21,DF,19
2020-06-22,DF,18
2020-06-23,DF,14
2020-06-24,DF,9
2020-06-25,DF,23
2020-06-26,DF,21
2020-06-27,DF,16
2020-06-28,DF,37
2020-06-29,DF,19
2020-06-30,DF,18
2020-07-01,DF,24
2020-07-02,DF,27
2020-07-03,DF,19
2020-07-04,DF,28
2020-07-05,DF,23
2020-07-06,DF,23
2020-07-07,DF,24
2020-07-08,DF,22
2020-07-09,DF,37
2020-07-10,DF,23
2020-07-11,DF,19
2020-07-12,DF,27
2020-07-13,DF,21
2020-07-14,DF,30
2020-07-15,DF,33
2020-07-16,DF,31
2020-07-17,DF,25
2020-07-18,DF,30
2020-07-19,DF,28
2020-07-20,DF,29
2020-07-21,DF,28
2020-07-22,DF,33
2020-07-23,DF,28
2020-07-24,DF,29
2020-07-25,DF,31
2020-07-26,DF,30
2020-07-27,DF,30
2020-07-28,DF,26
2020-07-29,DF,29
2020-07-30,DF,30
2020-07-31,DF,30
2020-08-01,DF,31
2020-08-02,DF,24
2020-08-03,DF,34
2020-08-04,DF,31
2020-08-05,DF,40
2020-08-06,DF,33
2020-08-07,DF,42
2020-08-08,DF,34
2020-08-09,DF,34
2020-08-10,DF,44
2020-08-11,DF,38
2020-08-12,DF,50
2020-08-13,DF,36
2020-08-14,DF,32
2020-08-15,DF,27
2020-08-16,DF,27
2020-08-17,DF,34
2020-08-18,DF,14
2020-08-19,DF,31
2020-08-20,DF,36
2020-08-21,DF,33
2020-08-22,DF,32
2020-08-23,DF,39
2020-08-24,DF,27
2020-08-25,DF,24
2020-08-26,DF,18
2020-08-27,DF,23
2020-08-28,DF,27
2020-08-29,DF,24
2020-08-30,DF,26
2020-08-31,DF,19
2020-09-01,DF,18
2020-09-02,DF,29
2020-09-03,DF,23
2020-09-04,DF,24
2020-09-05,DF,22
2020-09-06,DF,16
2020-09-07,DF,23
